page	claim	verdict	tags	date	author	source_list	source_url
https://www.snopes.com/fact-check/generic-drugs/	the price of generic drugs can vary widely from one pharmacy to the next.	true.	['drugs']		David Mikkelson	['http://web.archive.org/web/20050326070849/web.wxyz.com/extras/040205-drugchart.html', 'http://web.archive.org/web/20050316092358/http://www.wxyz.com/wxyz/ys_investigations/article/0,2132,WXYZ_15949_2635151,00.html']	http://web.archive.org/web/20050316092358/http://www.wxyz.com/wxyz/ys_investigations/article/0,2132,WXYZ_15949_2635151,00.html
https://www.snopes.com/fact-check/baby-boom-8/	a mixture of enfalac baby formula and dog food caused a toddlers stomach to explode.	false.	['Toxin Du Jour']		David Mikkelson	['http://web.archive.org/web/20000511223321/http://www.meadjohnson.ca/i1/p5.htm']	http://web.archive.org/web/20000511223321/http://www.meadjohnson.ca/i1/p5.htm
https://www.snopes.com/fact-check/fatal-resolve/	a 2yearold boy died a horrible death after ingesting resolve brand carpet cleaner.	false.	['Toxin Du Jour']		David Mikkelson	['http://web.archive.org/web/20041029041003/http://www.epa.gov/grtlakes/seahome/housewaste/src/readhaz.htm', 'http://www.amitymama.com/', 'http://www.melaleuca.com']	http://web.archive.org/web/20041029041003/http://www.epa.gov/grtlakes/seahome/housewaste/src/readhaz.htm
https://www.snopes.com/fact-check/fatal-resolve/	a 2yearold boy died a horrible death after ingesting resolve brand carpet cleaner.	false.	['Toxin Du Jour']		David Mikkelson	['http://web.archive.org/web/20041029041003/http://www.epa.gov/grtlakes/seahome/housewaste/src/readhaz.htm', 'http://www.amitymama.com/', 'http://www.melaleuca.com']	http://www.amitymama.com/
https://www.snopes.com/fact-check/fatal-resolve/	a 2yearold boy died a horrible death after ingesting resolve brand carpet cleaner.	false.	['Toxin Du Jour']		David Mikkelson	['http://web.archive.org/web/20041029041003/http://www.epa.gov/grtlakes/seahome/housewaste/src/readhaz.htm', 'http://www.amitymama.com/', 'http://www.melaleuca.com']	http://www.melaleuca.com
https://www.snopes.com/fact-check/childrens-motrin/	a single dose of childrens motrin can cause ulcers and gastrointestinal bleeding in children.	undetermined.	['Toxin Du Jour']		David Mikkelson	['http://web.archive.org/web/20050720082244/http://www.motrin.com/products/children/detail.jhtml?id=motrin/products/children/chmotrin.inc']	http://web.archive.org/web/20050720082244/http://www.motrin.com/products/children/detail.jhtml?id=motrin/products/children/chmotrin.inc
https://www.snopes.com/fact-check/the-true-story-of-two-tenors/	tenor jos carreras recovered from leukemia with the assistance of a foundation secretly started by his bitter rival, plcido domingo.	false.	[]		David Mikkelson	['https://fcarreras.org/noticias_fundacion_carreras_interior.asp?id=45', 'http://www.jcarreras.com/biohome.htm', 'http://www.stanthecaddy.com/the-doll.html']	https://fcarreras.org/noticias_fundacion_carreras_interior.asp?id=45
https://www.snopes.com/fact-check/the-true-story-of-two-tenors/	tenor jos carreras recovered from leukemia with the assistance of a foundation secretly started by his bitter rival, plcido domingo.	false.	[]		David Mikkelson	['https://fcarreras.org/noticias_fundacion_carreras_interior.asp?id=45', 'http://www.jcarreras.com/biohome.htm', 'http://www.stanthecaddy.com/the-doll.html']	http://www.jcarreras.com/biohome.htm
https://www.snopes.com/fact-check/the-true-story-of-two-tenors/	tenor jos carreras recovered from leukemia with the assistance of a foundation secretly started by his bitter rival, plcido domingo.	false.	[]		David Mikkelson	['https://fcarreras.org/noticias_fundacion_carreras_interior.asp?id=45', 'http://www.jcarreras.com/biohome.htm', 'http://www.stanthecaddy.com/the-doll.html']	http://www.stanthecaddy.com/the-doll.html
https://www.snopes.com/fact-check/hull-of-a-way-to-die/	a shipyard worker was accidentally trapped and entombed within the titanics hull.	false.	['the titanic']		David Mikkelson	['http://web.archive.org/web/20051118204804/http://www.greatoceanliners.net/greateastern.html']	http://web.archive.org/web/20051118204804/http://www.greatoceanliners.net/greateastern.html
https://www.snopes.com/fact-check/school-prayer/	principal jody mcloud of roane county high school in kingston, tennessee, delivered a controversial speech before a school football game.	true.	[]		David Mikkelson	['http://web.archive.org/web/20001017205857/http://www.roane-hs.roane.k12.tn.us/default.html']	http://web.archive.org/web/20001017205857/http://www.roane-hs.roane.k12.tn.us/default.html
https://www.snopes.com/fact-check/colin-powell/	secretary of state colin powell made an eloquent point about americas desire for empire building to the archbishop of canterbury.	true.	[]		David Mikkelson	['http://web.archive.org/web/20050223091222/http://www.weforum.org/site/homepublic.nsf/Content/Remarks+from+Colin+Powell,+US+Secretary+of+State']	http://web.archive.org/web/20050223091222/http://www.weforum.org/site/homepublic.nsf/Content/Remarks+from+Colin+Powell,+US+Secretary+of+State
https://www.snopes.com/fact-check/cash-and-bury/	a deceased cattle rancher had an atm installed in his tombstone to dole out weekly stipends to his heirs.	false.	['Newspaper Nonsense']		David Mikkelson	['http://web.archive.org/web/20050308194859/http://www.sfgate.com/cgi-bin/article.cgi?file=/news/archive/2002/08/14/MNatmgrave.DTL']	http://web.archive.org/web/20050308194859/http://www.sfgate.com/cgi-bin/article.cgi?file=/news/archive/2002/08/14/MNatmgrave.DTL
https://www.snopes.com/fact-check/disgruntled-former-lexicographer/	disgruntled random house employee sneaks unusual definition of mutton into the publishers 1999 dictionary.	false.	['speeches']		David Mikkelson	['http://web.archive.org/web/20070613200535/http://www.compleatsteve.com/essays/lexicographer.htm']	http://web.archive.org/web/20070613200535/http://www.compleatsteve.com/essays/lexicographer.htm
https://www.snopes.com/fact-check/an-open-letter-to-rolling-stone/	rocker joan jett sent an angry letter to rolling stone magazine to complain about their women in rock issue.	false.	['Artists', 'music']		David Mikkelson	['http://joanjett.com/']	http://joanjett.com/
https://www.snopes.com/fact-check/william-hung-death-hoax/	american idol favorite william hung died of a heroin overdose.	false.	['Artists', 'music']		David Mikkelson	['http://www.brokennewz.com/']	http://www.brokennewz.com/
https://www.snopes.com/fact-check/the-screw/	producer phil spector deliberately recorded an unreleasable song called the screw in order to cheat his former partner out of royalties.	not quite.	['Artists', 'music']		David Mikkelson	['http://www.keno.org/stones_lyrics/Cocksuckerblues.htm']	http://www.keno.org/stones_lyrics/Cocksuckerblues.htm
https://www.snopes.com/fact-check/saved-by-humility/	forbidden by the citys muslims to celebrate christmas in meulaboh, christians instead gathered on a high hill nearby and so were spared from the tsunami that wiped out the city.	false.	[]		David Mikkelson	['http://www.catholicnews.com/data/stories/cns/0500430.htm', 'http://www.expat.or.id/orgs/calvarylifefellowship.html']	http://www.catholicnews.com/data/stories/cns/0500430.htm
https://www.snopes.com/fact-check/saved-by-humility/	forbidden by the citys muslims to celebrate christmas in meulaboh, christians instead gathered on a high hill nearby and so were spared from the tsunami that wiped out the city.	false.	[]		David Mikkelson	['http://www.catholicnews.com/data/stories/cns/0500430.htm', 'http://www.expat.or.id/orgs/calvarylifefellowship.html']	http://www.expat.or.id/orgs/calvarylifefellowship.html
https://www.snopes.com/fact-check/napoleon-die-namite/	actor jon heder, of napoleon dynamite fame, died in a car crash or took a fatal overdose.	false.	['Actors', 'Movies']		David Mikkelson	['http://www.tigers-animal-actors.com/about/liger/liger.html', 'http://www2.foxsearchlight.com/napoleondynamite/']	http://www.tigers-animal-actors.com/about/liger/liger.html
https://www.snopes.com/fact-check/napoleon-die-namite/	actor jon heder, of napoleon dynamite fame, died in a car crash or took a fatal overdose.	false.	['Actors', 'Movies']		David Mikkelson	['http://www.tigers-animal-actors.com/about/liger/liger.html', 'http://www2.foxsearchlight.com/napoleondynamite/']	http://www2.foxsearchlight.com/napoleondynamite/
https://www.snopes.com/fact-check/w-david-hager/	president bush has appointed w. david hager, a physician and antiabortion activist, to an fda committee on reproductive drugs.	true.	['george w bush', 'Moral Outrage']		David Mikkelson	['http://www.cbctrust.com/RU486.96.html']	http://www.cbctrust.com/RU486.96.html
https://www.snopes.com/fact-check/angel-tree/	in 2003, president and mrs. bush helped hand out christmas presents to children of inmates.	true.	['george w bush']		David Mikkelson	['http://web.archive.org/web/20040410055756/http://www.demossnewspond.com/at/releases/bushchristmas122203.htm', 'http://web.archive.org/web/20040430104247/http://www.pfm.org/BPtemplate.cfm?Section=BreakPoint_Home&template=/ContentManagement/ContentDisplay.cfm&ContentID=11320']	http://web.archive.org/web/20040410055756/http://www.demossnewspond.com/at/releases/bushchristmas122203.htm
https://www.snopes.com/fact-check/angel-tree/	in 2003, president and mrs. bush helped hand out christmas presents to children of inmates.	true.	['george w bush']		David Mikkelson	['http://web.archive.org/web/20040410055756/http://www.demossnewspond.com/at/releases/bushchristmas122203.htm', 'http://web.archive.org/web/20040430104247/http://www.pfm.org/BPtemplate.cfm?Section=BreakPoint_Home&template=/ContentManagement/ContentDisplay.cfm&ContentID=11320']	http://web.archive.org/web/20040430104247/http://www.pfm.org/BPtemplate.cfm?Section=BreakPoint_Home&template=/ContentManagement/ContentDisplay.cfm&ContentID=11320
https://www.snopes.com/fact-check/2007-traffic-laws/	email lists new traffic laws going into effect in 2007 california or texas, or georgia, or florida, or washington.	false.	['Traffic']		David Mikkelson	['http://www.dmv.ca.gov/pubs/vctop/d11_5/vc23536.htm']	http://www.dmv.ca.gov/pubs/vctop/d11_5/vc23536.htm
https://www.snopes.com/fact-check/lindsay-lohan/	account describes womans finding wallet belonging to actress lindsay lohan.	undetermined.	['Actors', 'Movies']		David Mikkelson	['http://www.llrocks.com/']	http://www.llrocks.com/
https://www.snopes.com/fact-check/harry-potter/	harry potter books are sparking a rise in satanism among children.	false.	['Important If True']		David Mikkelson	['http://web.archive.org/web/20011130173041/http://www.creators.com/opinion_show.cfm?columnsName=ema']	http://web.archive.org/web/20011130173041/http://www.creators.com/opinion_show.cfm?columnsName=ema
https://www.snopes.com/fact-check/weekly-world-nuge/	asked about a deers final thoughts, ted nugent dissed the french.	true.	[]		David Mikkelson	['http://www.tednugent.com/about/', 'http://www.tnugent.com/index.shtml']	http://www.tednugent.com/about/
https://www.snopes.com/fact-check/weekly-world-nuge/	asked about a deers final thoughts, ted nugent dissed the french.	true.	[]		David Mikkelson	['http://www.tednugent.com/about/', 'http://www.tnugent.com/index.shtml']	http://www.tnugent.com/index.shtml
https://www.snopes.com/fact-check/the-dog-soldier/	a dog charged with guarding a baby is discovered bloodyfaced while the infant is strangely missing. the shocked dog owner reacts by killing the canine, only to afterwards find the unharmed babe lying next to a wolf his faithful companion had dispatched.	legend: a dog charged with guarding a baby is discovered bloody-faced while the infant is strangely missing. the shocked dog owner reacts by killing the canine, only to afterwards find the unharmed babe lying next to a wolf his faithful companion had dispatched.	['Noble Defenders']		David Mikkelson	['http://us.imdb.com/Title?0112431', 'http://us.imdb.com/Title?0048280']	http://us.imdb.com/Title?0112431
https://www.snopes.com/fact-check/the-dog-soldier/	a dog charged with guarding a baby is discovered bloodyfaced while the infant is strangely missing. the shocked dog owner reacts by killing the canine, only to afterwards find the unharmed babe lying next to a wolf his faithful companion had dispatched.	legend: a dog charged with guarding a baby is discovered bloody-faced while the infant is strangely missing. the shocked dog owner reacts by killing the canine, only to afterwards find the unharmed babe lying next to a wolf his faithful companion had dispatched.	['Noble Defenders']		David Mikkelson	['http://us.imdb.com/Title?0112431', 'http://us.imdb.com/Title?0048280']	http://us.imdb.com/Title?0048280
https://www.snopes.com/fact-check/the-real-deal/	the real deal, words of wisdom about gas, germs, and nukes, was written by army veteran red thomas.	true.	[]		David Mikkelson	['http://web.archive.org/web/20080415181835/http://www.dix.army.mil/nbcschool.htm']	http://web.archive.org/web/20080415181835/http://www.dix.army.mil/nbcschool.htm
https://www.snopes.com/fact-check/frozen-assets-2/	an expletivefilled letter from saucy jack detailing conditions in afghanistan was penned by a marine serving there.	false.	[]		David Mikkelson	['http://web.archive.org/web/20011123095653/http://jama.ama-assn.org/issues/v282n14/ffull/jwm90008-4.html']	http://web.archive.org/web/20011123095653/http://jama.ama-assn.org/issues/v282n14/ffull/jwm90008-4.html
https://www.snopes.com/fact-check/the-barrel-of-bricks/	calamity ensues when a dimwitted lad tries to hoist a barrel of bricks to the top of a building.	legend: calamity ensues when a dim-witted lad tries to hoist a barrel of bricks to the top of a building.	['Loony Letters']		David Mikkelson	['http://web.archive.org/web/20070428031524/http://paul.merton.ox.ac.uk/work/bricklayer-song.html']	http://web.archive.org/web/20070428031524/http://paul.merton.ox.ac.uk/work/bricklayer-song.html
https://www.snopes.com/fact-check/tire-nut/	asylum inmate saves the day for a motorist stranded with a flat tire.	legend: asylum inmate saves the day for a motorist stranded with a flat tire.	['Seeking Asylum']		David Mikkelson	['http://us.imdb.com/Title?0087578']	http://us.imdb.com/Title?0087578
https://www.snopes.com/fact-check/america-gone-mad/	british spy novelist john le carr authored an america gone mad essay accusing president bush of being driven to war by the thirst for oil and power.	true.	[]		David Mikkelson	['http://www.johnlecarre.com/', 'http://web.archive.org/web/20070430030434/http://www.opendemocracy.net/debates/article.jsp?id=2&debateId=88&articleId=882', 'http://web.archive.org/web/20060315033211/http://www.sundayherald.com/30700']	http://www.johnlecarre.com/
https://www.snopes.com/fact-check/america-gone-mad/	british spy novelist john le carr authored an america gone mad essay accusing president bush of being driven to war by the thirst for oil and power.	true.	[]		David Mikkelson	['http://www.johnlecarre.com/', 'http://web.archive.org/web/20070430030434/http://www.opendemocracy.net/debates/article.jsp?id=2&debateId=88&articleId=882', 'http://web.archive.org/web/20060315033211/http://www.sundayherald.com/30700']	http://web.archive.org/web/20070430030434/http://www.opendemocracy.net/debates/article.jsp?id=2&debateId=88&articleId=882
https://www.snopes.com/fact-check/america-gone-mad/	british spy novelist john le carr authored an america gone mad essay accusing president bush of being driven to war by the thirst for oil and power.	true.	[]		David Mikkelson	['http://www.johnlecarre.com/', 'http://web.archive.org/web/20070430030434/http://www.opendemocracy.net/debates/article.jsp?id=2&debateId=88&articleId=882', 'http://web.archive.org/web/20060315033211/http://www.sundayherald.com/30700']	http://web.archive.org/web/20060315033211/http://www.sundayherald.com/30700
https://www.snopes.com/fact-check/national-do-not-e-mail-registry/	signing up with a national do not email registry will stop you from receiving unwanted email.	false.	['internet']		David Mikkelson	['http://www.whois.us/whois.cgi?TLD=us&WHOIS_QUERY=unsub.us&TYPE=DOMAIN&Search=Submit+Query']	http://www.whois.us/whois.cgi?TLD=us&WHOIS_QUERY=unsub.us&TYPE=DOMAIN&Search=Submit+Query
https://www.snopes.com/fact-check/false-needlepointless-tragedy/	a little boy dies after being pricked by a heroinfilled syringe in a playground ball pit.	false.	['Parental Nightmares']		David Mikkelson	['http://web.archive.org/web/20000510142634/http://www.midrand.co.za/mcdonalds.html']	http://web.archive.org/web/20000510142634/http://www.midrand.co.za/mcdonalds.html
https://www.snopes.com/fact-check/word-imperfect/	a fedup computer tech support specialist finally tells a particularly frustrating customer shes too stupid to own a computer.	false.	['Business Babble']		David Mikkelson	['http://web.archive.org/web/19970209064552/http://www.progress.demon.co.uk/Fun/Trouble-with.html']	http://web.archive.org/web/19970209064552/http://www.progress.demon.co.uk/Fun/Trouble-with.html
https://www.snopes.com/fact-check/bankruptcy-is-in-the-cards/	email urges consumers to redeem gift cards issued by companies that have recently filed for bankruptcy.	partly true.	[]		David Mikkelson	['http://www.managesmarter.com/msg/content_display/publications/e3i4b24b4706bd475505c762ea8d52b6516']	http://www.managesmarter.com/msg/content_display/publications/e3i4b24b4706bd475505c762ea8d52b6516
https://www.snopes.com/fact-check/non-compos-mentos/	a mixture of mentos and cocacola killed two brazilian children.	false.	['freakish fatalities']		David Mikkelson	['http://eepybird.com/exp214.html', 'http://eepybird.com/dcm1.html']	http://eepybird.com/exp214.html
https://www.snopes.com/fact-check/non-compos-mentos/	a mixture of mentos and cocacola killed two brazilian children.	false.	['freakish fatalities']		David Mikkelson	['http://eepybird.com/exp214.html', 'http://eepybird.com/dcm1.html']	http://eepybird.com/dcm1.html
https://www.snopes.com/fact-check/anna-svidersky/	email reproduces news account of the stabbing death of 17yearold anna svidersky.	true.	[]		David Mikkelson	['http://www.kgw.com/news-local/stories/kgw_042106_news_svidersky_myspace_account_.5a86a481.html']	http://www.kgw.com/news-local/stories/kgw_042106_news_svidersky_myspace_account_.5a86a481.html
https://www.snopes.com/fact-check/flood-control/	thief drowns in submerged pool after looting the home of disaster victims.	legends.)	[]		David Mikkelson	['http://www.zensufi.com/stories/arm.html']	http://www.zensufi.com/stories/arm.html
https://www.snopes.com/fact-check/grief-toll/	parents of a murdered virginia tech coed unthinkingly back over another of their children on the way to the airport.	false.	['Parental Nightmares']		David Mikkelson	['http://blogs.abcnews.com/va/']	http://blogs.abcnews.com/va/
https://www.snopes.com/fact-check/spared-by-piety/	a flight 175 passenger who insisted upon retrieving his forgotten tefillin delayed the doomed flight.	status: false.	[]		David Mikkelson	['http://www.wordreference.com/definition/tefillin']	http://www.wordreference.com/definition/tefillin
https://www.snopes.com/fact-check/gods-wrath/	pat robertson said that hurricane katrina was caused by gods anger over the selection of lesbian comedienne ellen degeneres to host the upcoming emmy awards.	false.	[]		David Mikkelson	['http://en.thinkexist.com/quotes/pat_robertson/']	http://en.thinkexist.com/quotes/pat_robertson/
https://www.snopes.com/fact-check/columbia-disaster/	a nostradamus prophecy foretold the space shuttle columbia disaster.	false.	['hoaxes']		David Mikkelson	['http://www.us-israel.org/jsource/biography/Ilanramon.html', 'http://www.cnn.com/2003/TECH/space/02/01/shuttle.columbia/index.html']	http://www.us-israel.org/jsource/biography/Ilanramon.html
https://www.snopes.com/fact-check/columbia-disaster/	a nostradamus prophecy foretold the space shuttle columbia disaster.	false.	['hoaxes']		David Mikkelson	['http://www.us-israel.org/jsource/biography/Ilanramon.html', 'http://www.cnn.com/2003/TECH/space/02/01/shuttle.columbia/index.html']	http://www.cnn.com/2003/TECH/space/02/01/shuttle.columbia/index.html
https://www.snopes.com/fact-check/a-truly-canadian-apology/	canadian comedian rick mercer offered a satirical truly canadian apology to the usa on television.	not quite.	[]		David Mikkelson	['http://www.dewit.ca/archs/poutine/index.html', 'http://www.colinmochrie.com']	http://www.dewit.ca/archs/poutine/index.html
https://www.snopes.com/fact-check/a-truly-canadian-apology/	canadian comedian rick mercer offered a satirical truly canadian apology to the usa on television.	not quite.	[]		David Mikkelson	['http://www.dewit.ca/archs/poutine/index.html', 'http://www.colinmochrie.com']	http://www.colinmochrie.com
https://www.snopes.com/fact-check/radio-radio/	clear channel communications banned their american radio stations from playing specified songs in order to avoid offending listeners.	false.	[]		David Mikkelson	['http://slate.msn.com/default.aspx?id=1008318']	http://slate.msn.com/default.aspx?id=1008318
https://www.snopes.com/fact-check/adam-12-pack/	a drunks attempt to escape the long arm of the law goes awry when he drives off from the scene of the arrest in the wrong car.	true story, told by the driver at his first aa meeting.	['Dumb Criminals', 'I Fought The Law']		David Mikkelson	['http://us.imdb.com/Title?0119217']	http://us.imdb.com/Title?0119217
https://www.snopes.com/fact-check/nacec/	military personnel should avoid the use of the nacec.org web site.	false.	[]		David Mikkelson	['http://web.archive.org/web/20051025083227/http://www.nacec.org/DODMemoMain.html', 'http://www.nacec.org/']	http://web.archive.org/web/20051025083227/http://www.nacec.org/DODMemoMain.html
https://www.snopes.com/fact-check/nacec/	military personnel should avoid the use of the nacec.org web site.	false.	[]		David Mikkelson	['http://web.archive.org/web/20051025083227/http://www.nacec.org/DODMemoMain.html', 'http://www.nacec.org/']	http://www.nacec.org/
https://www.snopes.com/fact-check/hello-dalai/	an instructions for life chain mail mantra was written by the dalai lama.	false.	['hoaxes']		David Mikkelson	['http://www.bamboointhewind.org/teaching_dalaiquotes.html']	http://www.bamboointhewind.org/teaching_dalaiquotes.html
https://www.snopes.com/fact-check/pork-and-screens/	at the farewell party thrown after the filming of the final episode green acres, the cast and crew barbequed and ate the porcine actor who played arnold ziffel.	false.	['Incredible Edibles', 'Radio & TV', 'Television']		David Mikkelson	['http://us.imdb.com/Title?0112431']	http://us.imdb.com/Title?0112431
https://www.snopes.com/fact-check/andy-rooneys-tips-for-telemarketers/	tips recommended by andy rooney will reduce the amount of telemarketing phone calls and junk mail you receive.	false.	[]		David Mikkelson	['https://www.donotcall.gov/default.aspx', 'http://www.dmachoice.org', 'https://www.donotcall.gov/Complain/ComplainCheck.aspx', 'https://www.optoutprescreen.com']	https://www.donotcall.gov/default.aspx
https://www.snopes.com/fact-check/andy-rooneys-tips-for-telemarketers/	tips recommended by andy rooney will reduce the amount of telemarketing phone calls and junk mail you receive.	false.	[]		David Mikkelson	['https://www.donotcall.gov/default.aspx', 'http://www.dmachoice.org', 'https://www.donotcall.gov/Complain/ComplainCheck.aspx', 'https://www.optoutprescreen.com']	http://www.dmachoice.org
https://www.snopes.com/fact-check/andy-rooneys-tips-for-telemarketers/	tips recommended by andy rooney will reduce the amount of telemarketing phone calls and junk mail you receive.	false.	[]		David Mikkelson	['https://www.donotcall.gov/default.aspx', 'http://www.dmachoice.org', 'https://www.donotcall.gov/Complain/ComplainCheck.aspx', 'https://www.optoutprescreen.com']	https://www.donotcall.gov/Complain/ComplainCheck.aspx
https://www.snopes.com/fact-check/andy-rooneys-tips-for-telemarketers/	tips recommended by andy rooney will reduce the amount of telemarketing phone calls and junk mail you receive.	false.	[]		David Mikkelson	['https://www.donotcall.gov/default.aspx', 'http://www.dmachoice.org', 'https://www.donotcall.gov/Complain/ComplainCheck.aspx', 'https://www.optoutprescreen.com']	https://www.optoutprescreen.com
https://www.snopes.com/fact-check/go-granny-go/	an 83yearold grandmother beat up six airport security guards.	false.	['Important If True']		David Mikkelson	['http://us.imdb.com/title/tt0067185/', 'http://web.archive.org/web/20020805125627/http://www.lewrockwell.com/wallace/wallace42.html']	http://us.imdb.com/title/tt0067185/
https://www.snopes.com/fact-check/go-granny-go/	an 83yearold grandmother beat up six airport security guards.	false.	['Important If True']		David Mikkelson	['http://us.imdb.com/title/tt0067185/', 'http://web.archive.org/web/20020805125627/http://www.lewrockwell.com/wallace/wallace42.html']	http://web.archive.org/web/20020805125627/http://www.lewrockwell.com/wallace/wallace42.html
https://www.snopes.com/fact-check/netflix-settlement/	netflix is notifying customers of a class action lawsuit settlement via email.	true.	['something for nothing']		David Mikkelson	['http://cdn.netflix.com/us/corporate/settlement/settlement_agreement.pdf', 'http://cdn.netflix.com/us/corporate/settlement/summary_notice.pdf', 'http://www.netflix.com', 'http://www.netflix.com/SettlementFAQ']	http://cdn.netflix.com/us/corporate/settlement/settlement_agreement.pdf
https://www.snopes.com/fact-check/netflix-settlement/	netflix is notifying customers of a class action lawsuit settlement via email.	true.	['something for nothing']		David Mikkelson	['http://cdn.netflix.com/us/corporate/settlement/settlement_agreement.pdf', 'http://cdn.netflix.com/us/corporate/settlement/summary_notice.pdf', 'http://www.netflix.com', 'http://www.netflix.com/SettlementFAQ']	http://cdn.netflix.com/us/corporate/settlement/summary_notice.pdf
https://www.snopes.com/fact-check/netflix-settlement/	netflix is notifying customers of a class action lawsuit settlement via email.	true.	['something for nothing']		David Mikkelson	['http://cdn.netflix.com/us/corporate/settlement/settlement_agreement.pdf', 'http://cdn.netflix.com/us/corporate/settlement/summary_notice.pdf', 'http://www.netflix.com', 'http://www.netflix.com/SettlementFAQ']	http://www.netflix.com
https://www.snopes.com/fact-check/netflix-settlement/	netflix is notifying customers of a class action lawsuit settlement via email.	true.	['something for nothing']		David Mikkelson	['http://cdn.netflix.com/us/corporate/settlement/settlement_agreement.pdf', 'http://cdn.netflix.com/us/corporate/settlement/summary_notice.pdf', 'http://www.netflix.com', 'http://www.netflix.com/SettlementFAQ']	http://www.netflix.com/SettlementFAQ
https://www.snopes.com/fact-check/great-balls-of-misfire/	speeding motorist tries to buy her way out of a citation by offering to buy tickets to the policemans ball, resulting in an embarrassing double entendre admission from the officer.	legend: speeding motorist tries to buy her way out of a citation by offering to buy tickets to the policeman’s ball, resulting in an embarrassing double entendre admission from the officer.	['Jes’ Plain Jokes']		David Mikkelson	['http://www.soaprope.com/d/19970901.html']	http://www.soaprope.com/d/19970901.html
https://www.snopes.com/fact-check/open-letter-to-the-hollywood-bunch/	charlie daniels is the author of an open letter to the hollywood bunch.	true.	[]		David Mikkelson	['http://www.charliedaniels.com/']	http://www.charliedaniels.com/
https://www.snopes.com/fact-check/slain-wounded-iraqi-insurgent/	a u.s. marine killed an unarmed, injured iraqi insurgent.	true.	[]		David Mikkelson	['http://www.kevinsites.net/2004_11_21_archive.html', 'http://www.kevinsites.net/']	http://www.kevinsites.net/2004_11_21_archive.html
https://www.snopes.com/fact-check/slain-wounded-iraqi-insurgent/	a u.s. marine killed an unarmed, injured iraqi insurgent.	true.	[]		David Mikkelson	['http://www.kevinsites.net/2004_11_21_archive.html', 'http://www.kevinsites.net/']	http://www.kevinsites.net/
https://www.snopes.com/fact-check/rape-of-innocents/	the belief that having sex with virgins will cure aids has led to a marked increase in the rapes of infants and children in south africa.	undetermined.	['Petitions']		David Mikkelson	['http://www.saps.gov.za/', 'http://www.saps.gov.za/org_profiles/core_function_components/fcs/hoax.htm']	http://www.saps.gov.za/
https://www.snopes.com/fact-check/rape-of-innocents/	the belief that having sex with virgins will cure aids has led to a marked increase in the rapes of infants and children in south africa.	undetermined.	['Petitions']		David Mikkelson	['http://www.saps.gov.za/', 'http://www.saps.gov.za/org_profiles/core_function_components/fcs/hoax.htm']	http://www.saps.gov.za/org_profiles/core_function_components/fcs/hoax.htm
https://www.snopes.com/fact-check/daddy-longlegs/	the daddy longlegs is the worlds most poisonous animal.	false.	['Wild Inaccuracies']		David Mikkelson	['http://spiders.ucr.edu/daddylonglegs.html', 'http://www.shoarns.com/Frogs.html', 'http://web.archive.org/web/20031124134927/http://caliban.mpiz-koeln.mpg.de/~stueber/essays/pholcus/pholcus_phalangioides.html']	http://spiders.ucr.edu/daddylonglegs.html
https://www.snopes.com/fact-check/daddy-longlegs/	the daddy longlegs is the worlds most poisonous animal.	false.	['Wild Inaccuracies']		David Mikkelson	['http://spiders.ucr.edu/daddylonglegs.html', 'http://www.shoarns.com/Frogs.html', 'http://web.archive.org/web/20031124134927/http://caliban.mpiz-koeln.mpg.de/~stueber/essays/pholcus/pholcus_phalangioides.html']	http://www.shoarns.com/Frogs.html
https://www.snopes.com/fact-check/daddy-longlegs/	the daddy longlegs is the worlds most poisonous animal.	false.	['Wild Inaccuracies']		David Mikkelson	['http://spiders.ucr.edu/daddylonglegs.html', 'http://www.shoarns.com/Frogs.html', 'http://web.archive.org/web/20031124134927/http://caliban.mpiz-koeln.mpg.de/~stueber/essays/pholcus/pholcus_phalangioides.html']	http://web.archive.org/web/20031124134927/http://caliban.mpiz-koeln.mpg.de/~stueber/essays/pholcus/pholcus_phalangioides.html
https://www.snopes.com/fact-check/i-aint-got-no-body/	quickwitted prosecutor turns the lack of a body in a murder case to his advantage.	legend: quick-witted prosecutor turns the lack of a body in a murder case to his advantage.	[]		David Mikkelson	['http://us.imdb.com/Title?0093051']	http://us.imdb.com/Title?0093051
https://www.snopes.com/fact-check/chick-fil-a-free-offer/	consumers can receive a coupon for a free chicken sandwich and coke at chickfila by registering at freechickenandcoke.com.	was true; fulfillment level has now been reached.	['something for nothing']		David Mikkelson	['http://www.freechickenandcoke.com/']	http://www.freechickenandcoke.com/
https://www.snopes.com/fact-check/webkinz-murderer/	childrens webkinz are being murdered online.	false.	['Murdering Madmen']		David Mikkelson	['http://web.archive.org/web/20070225134620/http://www.webkinz.com/bulletinz_rumor.html']	http://web.archive.org/web/20070225134620/http://www.webkinz.com/bulletinz_rumor.html
https://www.snopes.com/fact-check/taupe-ten-list/	david letterman offered a top ten list about why there are no black nascar drivers.	false.	['Humor']		David Mikkelson	['http://www.dalejarrett.com/']	http://www.dalejarrett.com/
